academic_year,course,cap_round,institute_code,choice_code,sanctioned_intake,ms_seats,ai_seats,minority_seats,ews_seats,tfws_seats
2025-26,B.E/B.Tech,Round I,03203,0320324510,120,78,,,,
2025-26,B.E/B.Tech,Round I,03203,0320324610,120,78,,,,
2025-26,B.E/B.Tech,Round I,03203,0320329310,60,39,,,,
2025-26,B.E/B.Tech,Round I,03203,0320337210,120,78,,,,
2025-26,B.E/B.Tech,Round I,03203,0320390010,60,39,,,,
2025-26,B.E/B.Tech,Round I,03206,0320624510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03206,0320629310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03206,0320656610,30,19,,,,
2025-26,B.E/B.Tech,Round I,03206,0320661210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03206,0320690010,60,45,,,,
2025-26,B.E/B.Tech,Round I,03206,0320691110,90,58,,,,
2025-26,B.E/B.Tech,Round I,03210,0321024510,180,44,,,,
2025-26,B.E/B.Tech,Round I,03210,0321024610,180,44,,,,
2025-26,B.E/B.Tech,Round I,03210,0321037210,60,14,,,,
2025-26,B.E/B.Tech,Round I,03212,0321219110,30,13,,,,
2025-26,B.E/B.Tech,Round I,03212,0321224510,180,59,,,,
2025-26,B.E/B.Tech,Round I,03216,0321619110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03216,0321624510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03216,0321637210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03216,0321650710,60,51,,,,
2025-26,B.E/B.Tech,Round I,03216,0321661210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03216,0321691110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03217,0321719110,60,45,,,,
2025-26,B.E/B.Tech,Round I,03217,0321724510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03217,0321737210,60,45,,,,
2025-26,B.E/B.Tech,Round I,03217,0321761210,60,48,,,,
2025-26,B.E/B.Tech,Round I,03217,0321791610,60,48,,,,
2025-26,B.E/B.Tech,Round I,03219,0321919110,30,13,,,,
2025-26,B.E/B.Tech,Round I,03219,0321924510,120,50,,,,
2025-26,B.E/B.Tech,Round I,03219,0321924610,60,25,,,,
2025-26,B.E/B.Tech,Round I,03219,0321929310,60,25,,,,
2025-26,B.E/B.Tech,Round I,03219,0321937210,30,13,,,,
2025-26,B.E/B.Tech,Round I,03219,0321961210,30,13,,,,
2025-26,B.E/B.Tech,Round I,03219,0321991110,90,37,,,,
2025-26,B.E/B.Tech,Round I,03220,0322019110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03220,0322024510,42,36,,,,
2025-26,B.E/B.Tech,Round I,03220,0322024610,42,36,,,,
2025-26,B.E/B.Tech,Round I,03220,0322025210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03220,0322037210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03220,0322061210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03220,0322092110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03221,0322119110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03221,0322124510,60,48,,,,
2025-26,B.E/B.Tech,Round I,03221,0322137210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03221,0322161210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03221,0322191110,120,96,,,,
2025-26,B.E/B.Tech,Round I,03221,0322192610,60,51,,,,
2025-26,B.E/B.Tech,Round I,03222,0322219110,30,13,,,,
2025-26,B.E/B.Tech,Round I,03222,0322224510,60,14,,,,
2025-26,B.E/B.Tech,Round I,03222,0322224610,60,25,,,,
2025-26,B.E/B.Tech,Round I,03222,0322229310,30,13,,,,
2025-26,B.E/B.Tech,Round I,03222,0322260210,30,13,,,,
2025-26,B.E/B.Tech,Round I,03222,0322261210,30,13,,,,
2025-26,B.E/B.Tech,Round I,03222,0322291110,120,40,,,,
2025-26,B.E/B.Tech,Round I,03224,0322419110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03224,0322424510,60,46,,,,
2025-26,B.E/B.Tech,Round I,03224,0322456810,30,22,,,,
2025-26,B.E/B.Tech,Round I,03224,0322461210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03224,0322491110,60,46,,,,
2025-26,B.E/B.Tech,Round I,03224,0322492010,60,46,,,,
2025-26,B.E/B.Tech,Round I,03257,0325724510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03257,0325724610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03257,0325729310,60,48,,,,
2025-26,B.E/B.Tech,Round I,03257,0325737210,60,48,,,,
2025-26,B.E/B.Tech,Round I,03257,0325791610,60,48,,,,
2025-26,B.E/B.Tech,Round I,03277,0327724510,120,78,,,,
2025-26,B.E/B.Tech,Round I,03277,0327724610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03277,0327735610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03277,0327761510,30,19,,,,
2025-26,B.E/B.Tech,Round I,03277,0327793410,30,19,,,,
2025-26,B.E/B.Tech,Round I,03277,0327793510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03351,0335119110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03351,0335124510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03351,0335156810,60,51,,,,
2025-26,B.E/B.Tech,Round I,03351,0335161210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03351,0335191110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03351,0335191210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03353,0335319110,60,47,,,,
2025-26,B.E/B.Tech,Round I,03353,0335324510,120,78,,,,
2025-26,B.E/B.Tech,Round I,03353,0335324610,30,19,,,,
2025-26,B.E/B.Tech,Round I,03353,0335329310,60,45,,,,
2025-26,B.E/B.Tech,Round I,03353,0335361210,30,23,,,,
2025-26,B.E/B.Tech,Round I,03353,0335392010,30,19,,,,
2025-26,B.E/B.Tech,Round I,03353,0335392110,60,39,,,,
2025-26,B.E/B.Tech,Round I,03436,0343619110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03436,0343624510,90,58,,,,
2025-26,B.E/B.Tech,Round I,03436,0343624610,60,45,,,,
2025-26,B.E/B.Tech,Round I,03436,0343629310,30,25,,,,
2025-26,B.E/B.Tech,Round I,03436,0343661210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03436,0343690010,30,25,,,,
2025-26,B.E/B.Tech,Round I,03436,0343691110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03440,0344019110,90,76,,,,
2025-26,B.E/B.Tech,Round I,03440,0344024510,45,38,,,,
2025-26,B.E/B.Tech,Round I,03440,0344037210,45,38,,,,
2025-26,B.E/B.Tech,Round I,03440,0344061210,90,76,,,,
2025-26,B.E/B.Tech,Round I,03445,0344519110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03445,0344524510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03445,0344537210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03445,0344561210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03445,0344592010,30,25,,,,
2025-26,B.E/B.Tech,Round I,03445,0344592110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03447,0344719110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03447,0344724510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03447,0344761210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03462,0346219110,30,19,,,,
2025-26,B.E/B.Tech,Round I,03462,0346224510,30,22,,,,
2025-26,B.E/B.Tech,Round I,03462,0346229310,30,19,,,,
2025-26,B.E/B.Tech,Round I,03462,0346246610,30,19,,,,
2025-26,B.E/B.Tech,Round I,03462,0346261210,30,19,,,,
2025-26,B.E/B.Tech,Round I,03462,0346284410,30,22,,,,
2025-26,B.E/B.Tech,Round I,03465,0346519110,30,25,,,,
2025-26,B.E/B.Tech,Round I,03465,0346524210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03465,0346561210,30,25,,,,
2025-26,B.E/B.Tech,Round I,03465,0346592110,120,78,,,,
2025-26,B.E/B.Tech,Round I,03465,0346599510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03467,0346719110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03467,0346724510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03467,0346729310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03467,0346737210,60,39,,,,
2025-26,B.E/B.Tech,Round I,03467,0346761210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03467,0346791110,120,78,,,,
2025-26,B.E/B.Tech,Round I,03470,0347024210,60,45,,,,
2025-26,B.E/B.Tech,Round I,03470,0347024510,120,102,,,,
2025-26,B.E/B.Tech,Round I,03470,0347029310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03470,0347061210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03471,0347119110,60,39,,,,
2025-26,B.E/B.Tech,Round I,03471,0347124510,180,117,,,,
2025-26,B.E/B.Tech,Round I,03471,0347124610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03471,0347125710,60,39,,,,
2025-26,B.E/B.Tech,Round I,03471,0347161210,30,19,,,,
2025-26,B.E/B.Tech,Round I,03471,0347162410,30,19,,,,
2025-26,B.E/B.Tech,Round I,03471,0347199510,120,78,,,,
2025-26,B.E/B.Tech,Round I,03475,0347519110,30,10,,,,
2025-26,B.E/B.Tech,Round I,03475,0347524510,180,59,,,,
2025-26,B.E/B.Tech,Round I,03475,0347524610,180,59,,,,
2025-26,B.E/B.Tech,Round I,03475,0347561210,30,10,,,,
2025-26,B.E/B.Tech,Round I,03475,0347591110,180,59,,,,
2025-26,B.E/B.Tech,Round I,03475,0347591210,120,40,,,,
2025-26,B.E/B.Tech,Round I,03477,0347719110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03477,0347724510,60,39,,,,
2025-26,B.E/B.Tech,Round I,03477,0347761210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03477,0347792110,120,102,,,,
2025-26,B.E/B.Tech,Round I,03503,0350319110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03503,0350324510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03503,0350324610,60,51,,,,
2025-26,B.E/B.Tech,Round I,03503,0350326310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03503,0350329310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03503,0350361210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03546,0354619110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03546,0354624510,60,51,,,,
2025-26,B.E/B.Tech,Round I,03546,0354629310,60,51,,,,
2025-26,B.E/B.Tech,Round I,03546,0354661210,60,51,,,,
2025-26,B.E/B.Tech,Round I,03546,0354691110,60,51,,,,
2025-26,B.E/B.Tech,Round I,03724,0372424510,120,30,,,,
2025-26,B.E/B.Tech,Round I,03724,0372424610,120,30,,,,
2025-26,B.E/B.Tech,Round I,03724,0372490010,60,14,,,,
2025-26,B.E/B.Tech,Round I,03724,0372499510,60,14,,,,
2025-26,B.E/B.Tech,Round I,03725,0372524210,60,39,,,,
2025-26,B.E/B.Tech,Round I,03725,0372524610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03725,0372537610,60,39,,,,
2025-26,B.E/B.Tech,Round I,03725,0372591110,60,39,,,,
2025-26,B.E/B.Tech,Round I,06293,0629324210,120,102,,,,
2025-26,B.E/B.Tech,Round I,06293,0629329310,60,51,,,,
2025-26,B.E/B.Tech,Round I,06293,0629337210,90,76,,,,
2025-26,B.E/B.Tech,Round I,06293,0629361210,30,25,,,,
2025-26,B.E/B.Tech,Round I,06293,0629399510,60,51,,,,
2025-26,B.E/B.Tech,Round I,06467,0646724210,120,78,,,,
2025-26,B.E/B.Tech,Round I,06467,0646724610,60,39,,,,
2025-26,B.E/B.Tech,Round I,06467,0646729310,60,51,,,,
2025-26,B.E/B.Tech,Round I,06467,0646737210,60,51,,,,
2025-26,B.E/B.Tech,Round I,06640,0664019110,60,51,,,,
2025-26,B.E/B.Tech,Round I,06640,0664024210,60,39,,,,
2025-26,B.E/B.Tech,Round I,06640,0664029310,60,51,,,,
2025-26,B.E/B.Tech,Round I,06640,0664037210,60,51,,,,
2025-26,B.E/B.Tech,Round I,06640,0664061210,120,102,,,,
2025-26,B.E/B.Tech,Round I,06643,0664319110,60,48,,,,
2025-26,B.E/B.Tech,Round I,06643,0664324210,120,78,,,,
2025-26,B.E/B.Tech,Round I,06643,0664326310,60,39,,,,
2025-26,B.E/B.Tech,Round I,06643,0664329310,60,49,,,,
2025-26,B.E/B.Tech,Round I,06643,0664337210,60,39,,,,
2025-26,B.E/B.Tech,Round I,06643,0664361210,120,94,,,,
2025-26,B.E/B.Tech,Round I,06901,0690119110,60,51,,,,
2025-26,B.E/B.Tech,Round I,06901,0690124210,90,67,,,,
2025-26,B.E/B.Tech,Round I,06901,0690137210,60,51,,,,
2025-26,B.E/B.Tech,Round I,06901,0690158510,60,51,,,,
2025-26,B.E/B.Tech,Round I,06901,0690184410,60,51,,,,
2025-26,B.E/B.Tech,Round I,04025,0402519110,60,60,,,,
2025-26,B.E/B.Tech,Round I,04025,0402524210,60,60,,,,
2025-26,B.E/B.Tech,Round I,04025,0402529310,60,60,,,,
2025-26,B.E/B.Tech,Round I,04025,0402537210,60,60,,,,
2025-26,B.E/B.Tech,Round I,04025,0402561210,60,60,,,,
2025-26,B.E/B.Tech,Round I,04118,0411819110,54,46,,,,
2025-26,B.E/B.Tech,Round I,04118,0411824510,108,92,,,,
2025-26,B.E/B.Tech,Round I,04118,0411829310,54,46,,,,
2025-26,B.E/B.Tech,Round I,04118,0411837210,27,23,,,,
2025-26,B.E/B.Tech,Round I,04118,0411861210,30,25,,,,
2025-26,B.E/B.Tech,Round I,04133,0413319110,60,51,,,,
2025-26,B.E/B.Tech,Round I,04133,0413324210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04133,0413324510,60,51,,,,
2025-26,B.E/B.Tech,Round I,04133,0413329310,60,51,,,,
2025-26,B.E/B.Tech,Round I,04133,0413337210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04133,0413361210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04134,0413424210,60,39,,,,
2025-26,B.E/B.Tech,Round I,04134,0413424610,60,45,,,,
2025-26,B.E/B.Tech,Round I,04134,0413429310,60,51,,,,
2025-26,B.E/B.Tech,Round I,04134,0413437210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04134,0413491210,60,45,,,,
2025-26,B.E/B.Tech,Round I,04134,0413499710,60,45,,,,
2025-26,B.E/B.Tech,Round I,04143,0414319110,54,46,,,,
2025-26,B.E/B.Tech,Round I,04143,0414324210,30,25,,,,
2025-26,B.E/B.Tech,Round I,04143,0414324510,54,46,,,,
2025-26,B.E/B.Tech,Round I,04143,0414329310,54,46,,,,
2025-26,B.E/B.Tech,Round I,04143,0414337210,54,46,,,,
2025-26,B.E/B.Tech,Round I,04143,0414361210,54,46,,,,
2025-26,B.E/B.Tech,Round I,04143,0414399510,60,51,,,,
2025-26,B.E/B.Tech,Round I,04144,0414419110,60,51,,,,
2025-26,B.E/B.Tech,Round I,04144,0414424210,120,102,,,,
2025-26,B.E/B.Tech,Round I,04144,0414424610,60,51,,,,
2025-26,B.E/B.Tech,Round I,04144,0414429310,60,51,,,,
2025-26,B.E/B.Tech,Round I,04144,0414461210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04172,0417219110,60,25,,,,
2025-26,B.E/B.Tech,Round I,04172,0417224210,120,50,,,,
2025-26,B.E/B.Tech,Round I,04172,0417226310,60,25,,,,
2025-26,B.E/B.Tech,Round I,04172,0417229310,60,25,,,,
2025-26,B.E/B.Tech,Round I,04172,0417237210,60,25,,,,
2025-26,B.E/B.Tech,Round I,04172,0417261210,60,25,,,,
2025-26,B.E/B.Tech,Round I,04175,0417519110,60,51,,,,
2025-26,B.E/B.Tech,Round I,04175,0417524210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04175,0417537210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04175,0417561210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04175,0417599710,60,51,,,,
2025-26,B.E/B.Tech,Round I,04192,0419219110,60,51,,,,
2025-26,B.E/B.Tech,Round I,04192,0419224210,120,102,,,,
2025-26,B.E/B.Tech,Round I,04192,0419235610,60,51,,,,
2025-26,B.E/B.Tech,Round I,04192,0419261210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04192,0419291110,60,51,,,,
2025-26,B.E/B.Tech,Round I,04196,0419619110,30,25,,,,
2025-26,B.E/B.Tech,Round I,04196,0419624210,60,39,,,,
2025-26,B.E/B.Tech,Round I,04196,0419637210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04196,0419661210,30,25,,,,
2025-26,B.E/B.Tech,Round I,04196,0419691010,60,45,,,,
2025-26,B.E/B.Tech,Round I,04196,0419691210,60,45,,,,
2025-26,B.E/B.Tech,Round I,04196,0419692110,60,45,,,,
2025-26,B.E/B.Tech,Round I,04197,0419719110,30,25,,,,
2025-26,B.E/B.Tech,Round I,04197,0419724210,60,51,,,,
2025-26,B.E/B.Tech,Round I,04197,0419729310,60,51,,,,
2025-26,B.E/B.Tech,Round I,04197,0419737010,30,25,,,,
2025-26,B.E/B.Tech,Round I,04197,0419761210,30,25,,,,
2025-26,B.E/B.Tech,Round I,04302,0430219110,30,25,,,,
2025-26,B.E/B.Tech,Round I,04302,0430224510,54,46,,,,
2025-26,B.E/B.Tech,Round I,04302,0430261210,30,25,,,,
2025-26,B.E/B.Tech,Round I,04648,0464819110,30,25,,,,
2025-26,B.E/B.Tech,Round I,04648,0464824210,60,39,,,,
2025-26,B.E/B.Tech,Round I,04648,0464824610,30,19,,,,
2025-26,B.E/B.Tech,Round I,04648,0464829310,30,25,,,,
2025-26,B.E/B.Tech,Round I,04648,0464861210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01005,0100550310,15,15,,,,
2025-26,B.E/B.Tech,Round I,01005,0100551710,15,15,,,,
2025-26,B.E/B.Tech,Round I,01005,0100552410,15,15,,,,
2025-26,B.E/B.Tech,Round I,01005,0100552710,15,15,,,,
2025-26,B.E/B.Tech,Round I,01101,0110124210,120,102,,,,
2025-26,B.E/B.Tech,Round I,01101,0110124610,60,51,,,,
2025-26,B.E/B.Tech,Round I,01101,0110135610,60,51,,,,
2025-26,B.E/B.Tech,Round I,01101,0110137210,120,102,,,,
2025-26,B.E/B.Tech,Round I,01101,0110161210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01116,0111619110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01116,0111624210,180,144,,,,
2025-26,B.E/B.Tech,Round I,01116,0111624610,120,96,,,,
2025-26,B.E/B.Tech,Round I,01116,0111650710,60,51,,,,
2025-26,B.E/B.Tech,Round I,01116,0111661210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01117,0111719110,60,39,,,,
2025-26,B.E/B.Tech,Round I,01117,0111724210,180,128,,,,
2025-26,B.E/B.Tech,Round I,01117,0111735610,60,45,,,,
2025-26,B.E/B.Tech,Round I,01117,0111761210,60,45,,,,
2025-26,B.E/B.Tech,Round I,01117,0111799510,60,39,,,,
2025-26,B.E/B.Tech,Round I,01119,0111924210,120,78,,,,
2025-26,B.E/B.Tech,Round I,01119,0111924610,60,39,,,,
2025-26,B.E/B.Tech,Round I,01119,0111937210,60,39,,,,
2025-26,B.E/B.Tech,Round I,01119,0111950710,45,38,,,,
2025-26,B.E/B.Tech,Round I,01119,0111961210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01121,0112124210,120,90,,,,
2025-26,B.E/B.Tech,Round I,01121,0112124610,60,45,,,,
2025-26,B.E/B.Tech,Round I,01121,0112137210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01121,0112161210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112319110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112324210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112337210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112356810,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112361210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01123,0112399510,60,51,,,,
2025-26,B.E/B.Tech,Round I,01125,0112519110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01125,0112524210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01125,0112526310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01125,0112529310,30,25,,,,
2025-26,B.E/B.Tech,Round I,01125,0112561210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01126,0112619110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01126,0112624210,120,102,,,,
2025-26,B.E/B.Tech,Round I,01126,0112629310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01126,0112661210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01126,0112684410,60,51,,,,
2025-26,B.E/B.Tech,Round I,01128,0112819110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01128,0112824210,120,78,,,,
2025-26,B.E/B.Tech,Round I,01128,0112824610,120,78,,,,
2025-26,B.E/B.Tech,Round I,01128,0112829310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01128,0112837210,60,39,,,,
2025-26,B.E/B.Tech,Round I,01128,0112891210,60,39,,,,
2025-26,B.E/B.Tech,Round I,01130,0113019110,30,25,,,,
2025-26,B.E/B.Tech,Round I,01130,0113024210,60,48,,,,
2025-26,B.E/B.Tech,Round I,01130,0113035610,30,25,,,,
2025-26,B.E/B.Tech,Round I,01130,0113037210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01130,0113061210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01180,0118019110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01180,0118024210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01180,0118026310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01180,0118029310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01180,0118061210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01182,0118219110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01182,0118224210,180,153,,,,
2025-26,B.E/B.Tech,Round I,01182,0118229310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01182,0118261210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01265,0126519110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01265,0126524210,60,39,,,,
2025-26,B.E/B.Tech,Round I,01265,0126524610,60,39,,,,
2025-26,B.E/B.Tech,Round I,01265,0126535610,60,45,,,,
2025-26,B.E/B.Tech,Round I,01265,0126537210,60,45,,,,
2025-26,B.E/B.Tech,Round I,01265,0126561210,60,51,,,,
2025-26,B.E/B.Tech,Round I,01268,0126819110,30,25,,,,
2025-26,B.E/B.Tech,Round I,01268,0126824210,60,39,,,,
2025-26,B.E/B.Tech,Round I,01268,0126835610,30,25,,,,
2025-26,B.E/B.Tech,Round I,01268,0126837210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01268,0126861210,30,25,,,,
2025-26,B.E/B.Tech,Round I,01268,0126899510,30,19,,,,
2025-26,B.E/B.Tech,Round I,01276,0127619110,60,51,,,,
2025-26,B.E/B.Tech,Round I,01276,0127624510,120,102,,,,
2025-26,B.E/B.Tech,Round I,01276,0127629310,60,51,,,,
2025-26,B.E/B.Tech,Round I,01276,0127661210,27,23,,,,
2025-26,B.E/B.Tech,Round I,05124,0512419110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05124,0512424510,120,102,,,,
2025-26,B.E/B.Tech,Round I,05124,0512424610,60,51,,,,
2025-26,B.E/B.Tech,Round I,05124,0512429310,120,102,,,,
2025-26,B.E/B.Tech,Round I,05124,0512461210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05124,0512462410,60,51,,,,
2025-26,B.E/B.Tech,Round I,05124,0512484410,60,51,,,,
2025-26,B.E/B.Tech,Round I,05125,0512524510,60,45,,,,
2025-26,B.E/B.Tech,Round I,05125,0512524610,60,45,,,,
2025-26,B.E/B.Tech,Round I,05125,0512550710,60,51,,,,
2025-26,B.E/B.Tech,Round I,05125,0512584410,60,51,,,,
2025-26,B.E/B.Tech,Round I,05130,0513019110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05130,0513024510,60,43,,,,
2025-26,B.E/B.Tech,Round I,05130,0513029310,60,51,,,,
2025-26,B.E/B.Tech,Round I,05130,0513061210,120,102,,,,
2025-26,B.E/B.Tech,Round I,05139,0513919110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513924510,120,78,,,,
2025-26,B.E/B.Tech,Round I,05139,0513924610,120,78,,,,
2025-26,B.E/B.Tech,Round I,05139,0513937210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513946410,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513950710,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513961210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513984410,60,39,,,,
2025-26,B.E/B.Tech,Round I,05139,0513991610,60,51,,,,
2025-26,B.E/B.Tech,Round I,05139,0513999510,60,39,,,,
2025-26,B.E/B.Tech,Round I,05151,0515119110,60,45,,,,
2025-26,B.E/B.Tech,Round I,05151,0515124510,120,78,,,,
2025-26,B.E/B.Tech,Round I,05151,0515124610,120,78,,,,
2025-26,B.E/B.Tech,Round I,05151,0515129310,60,45,,,,
2025-26,B.E/B.Tech,Round I,05151,0515137210,60,39,,,,
2025-26,B.E/B.Tech,Round I,05151,0515161210,120,90,,,,
2025-26,B.E/B.Tech,Round I,05151,0515184410,60,45,,,,
2025-26,B.E/B.Tech,Round I,05151,0515199510,120,78,,,,
2025-26,B.E/B.Tech,Round I,05161,0516119110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05161,0516124510,90,64,,,,
2025-26,B.E/B.Tech,Round I,05161,0516124610,90,70,,,,
2025-26,B.E/B.Tech,Round I,05161,0516125710,60,45,,,,
2025-26,B.E/B.Tech,Round I,05161,0516129310,60,51,,,,
2025-26,B.E/B.Tech,Round I,05161,0516137210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05161,0516137810,60,51,,,,
2025-26,B.E/B.Tech,Round I,05161,0516161210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05161,0516199510,60,45,,,,
2025-26,B.E/B.Tech,Round I,05179,0517919110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05179,0517924510,90,70,,,,
2025-26,B.E/B.Tech,Round I,05179,0517926310,60,51,,,,
2025-26,B.E/B.Tech,Round I,05179,0517929310,60,51,,,,
2025-26,B.E/B.Tech,Round I,05179,0517961210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05179,0517984410,60,51,,,,
2025-26,B.E/B.Tech,Round I,05181,0518119110,60,47,,,,
2025-26,B.E/B.Tech,Round I,05181,0518124510,120,78,,,,
2025-26,B.E/B.Tech,Round I,05181,0518129310,120,92,,,,
2025-26,B.E/B.Tech,Round I,05181,0518137210,120,90,,,,
2025-26,B.E/B.Tech,Round I,05181,0518161210,120,98,,,,
2025-26,B.E/B.Tech,Round I,05181,0518199510,60,39,,,,
2025-26,B.E/B.Tech,Round I,05182,0518219110,60,51,,,,
2025-26,B.E/B.Tech,Round I,05182,0518224510,120,78,,,,
2025-26,B.E/B.Tech,Round I,05182,0518226310,120,78,,,,
2025-26,B.E/B.Tech,Round I,05182,0518229310,60,51,,,,
2025-26,B.E/B.Tech,Round I,05182,0518237210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05182,0518261210,60,51,,,,
2025-26,B.E/B.Tech,Round I,05184,0518419110,27,11,,,,
2025-26,B.E/B.Tech,Round I,05184,0518424510,27,11,,,,
